
100,0,0
200,0,0
300,1,0.00333333
400,1,0.0025
500,1,0.002
600,1,0.00166667
700,1,0.00142857
800,1,0.00125
900,1,0.00111111
1000,1,0.001
1100,2,0.00181818
1200,2,0.00166667
1300,2,0.00153846
1400,2,0.00142857
1500,2,0.00133333
1600,2,0.00125
1700,2,0.00117647
1800,2,0.00111111
1900,2,0.00105263
2000,2,0.001
2100,3,0.00142857
2200,3,0.00136364
2300,3,0.00130435
2400,3,0.00125
2500,3,0.0012
2600,4,0.00153846
2700,4,0.00148148
2800,4,0.00142857
2900,4,0.00137931
3000,4,0.00133333
3100,4,0.00129032
3200,4,0.00125
3300,4,0.00121212
3400,4,0.00117647
3500,4,0.00114286
3600,5,0.00138889
3700,5,0.00135135
3800,5,0.00131579
3900,5,0.00128205
4000,6,0.0015
4100,6,0.00146341
4200,6,0.00142857
4300,6,0.00139535
4400,6,0.00136364
4500,6,0.00133333
4600,6,0.00130435
4700,6,0.0012766
4800,6,0.00125
4900,6,0.00122449
5000,6,0.0012
5100,6,0.00117647
5200,6,0.00115385
5300,6,0.00113208
5400,6,0.00111111
5500,7,0.00127273
5600,7,0.00125
5700,7,0.00122807
5800,7,0.0012069
5900,8,0.00135593
6000,9,0.0015
6100,10,0.00163934
6200,10,0.0016129
6300,10,0.0015873
6400,10,0.0015625
6500,10,0.00153846
6600,10,0.00151515
6700,10,0.00149254
6800,10,0.00147059
6900,10,0.00144928
7000,10,0.00142857
7100,11,0.0015493
7200,11,0.00152778
7300,11,0.00150685
7400,11,0.00148649
7500,11,0.00146667
7600,11,0.00144737
7700,12,0.00155844
7800,13,0.00166667
7900,13,0.00164557
8000,13,0.001625
8100,13,0.00160494
8200,13,0.00158537
8300,13,0.00156627
8400,13,0.00154762
8500,13,0.00152941
8600,13,0.00151163
8700,13,0.00149425
8800,13,0.00147727
8900,13,0.00146067
9000,13,0.00144444
9100,13,0.00142857
9200,13,0.00141304
9300,13,0.00139785
9400,13,0.00138298
9500,13,0.00136842
9600,13,0.00135417
9700,13,0.00134021
9800,13,0.00132653
9900,13,0.00131313
10000,13,0.0013
